id,name,nickname,email,phone_number,birth_date,gender,profile_image_url,interested_categories,wish_markets,wish_spots,reported_count,created_at,updated_at,age,age_group,household_size,level
f57e4e4a-a239-46f3-b232-b0d856a8e302,윤정훈,mgim_1175,eunjeong15@example.net,054-015-3017,1989-12-01,male,https://picsum.photos/id/1675/200/200,"{뷰티헬스케어,식품간식류,패션잡화}",{POINT(126.955308 37.554663)},"{(""""우리집"""",""""POINT(127.143159 37.688177)"""")}",1,2024-12-30 18:02:00,2025-06-23 02:56:07,35,30대,1인 가구,14
207581c1-6735-4d05-b59e-5749e348c64f,송성수,ijinho_1176,iseonghun@example.com,032-339-5479,1975-11-21,male,https://picsum.photos/id/1676/200/200,{생활용품},{POINT(126.916760 37.520339)},"{(""""우리집"""",""""POINT(126.823917 37.676108)"""")}",0,2025-01-13 07:46:48,2024-10-24 06:14:21,49,40대 이상,3인 이상 가구,18
de9b93af-48c5-4f36-8bbd-d67e913e3827,서아름,jangjeongsu_1177,ucoe@example.net,062-191-8986,1995-04-19,male,https://picsum.photos/id/1677/200/200,"{뷰티헬스케어,식품간식류}","{POINT(126.998232 37.652221),POINT(127.138572 37.689300)}","{(""""우리집"""",""""POINT(126.899781 37.495984)"""")}",0,2025-03-20 02:30:22,2025-07-18 01:21:22,30,30대,2인 가구,1
c135e0d4-96ab-4ac1-a7c9-0a5d383ec56e,이서영,junyeong18_1178,seunghyeoni@example.net,063-487-6805,1990-03-11,female,https://picsum.photos/id/1678/200/200,{생활용품},{POINT(126.761911 37.514032)},"{(""""회사"""",""""POINT(127.086437 37.529334)"""")}",0,2025-06-25 22:44:03,2025-04-02 07:13:28,35,30대,2인 가구,4
1ee3f5e3-9db1-40a4-bb78-e6f06e9e9cc4,주혜진,zhong_1179,jeongyeongjin@example.org,017-192-2095,1973-02-05,male,https://picsum.photos/id/1679/200/200,{식품간식류},"{POINT(127.096726 37.482571),POINT(126.827014 37.472573)}","{(""""우리집"""",""""POINT(126.831630 37.575592)""""),(""""회사"""",""""POINT(126.884328 37.573070)"""")}",0,2025-03-19 05:37:20,2025-04-10 03:08:35,52,40대 이상,3인 이상 가구,20
11c68221-b24b-437e-b30e-bc24042573bf,고민재,rgim_1180,yeonggileom@example.com,052-402-8253,1986-03-19,female,https://picsum.photos/id/1680/200/200,"{뷰티헬스케어,생활용품}",{POINT(126.746417 37.498890)},"{(""""우리집"""",""""POINT(126.853759 37.494838)"""")}",0,2025-07-25 15:02:13,2024-12-04 21:53:34,39,30대,1인 가구,24
6512e5ad-f2aa-4c12-ba03-de14e843ef05,배예원,yeonghobag_1181,sujino@example.org,070-8520-2320,1996-08-13,male,https://picsum.photos/id/1681/200/200,"{식품간식류,뷰티헬스케어}","{POINT(127.164830 37.545741),POINT(126.963703 37.630814)}","{(""""우리집"""",""""POINT(126.913262 37.570314)""""),(""""우리집"""",""""POINT(127.013715 37.653987)"""")}",0,2025-05-13 16:06:08,2024-11-07 17:57:33,29,20대,3인 이상 가구,4
7d8228a8-ff9f-41b8-9218-c3c9eea4125a,김영자,yeongsigan_1182,jaehyeon34@example.com,018-199-8290,1986-11-09,male,https://picsum.photos/id/1682/200/200,{식품간식류},{POINT(126.821432 37.570469)},"{(""""우리집"""",""""POINT(127.110942 37.545159)"""")}",0,2025-08-08 20:15:22,2025-06-20 12:16:24,38,30대,3인 이상 가구,13
780057b5-2325-4c58-8f02-292a8b62799f,이도현,yeongja26_1183,heojinho@example.com,011-991-3831,2002-08-21,male,https://picsum.photos/id/1683/200/200,"{식품간식류,생활용품}",{POINT(126.844312 37.637251)},"{(""""우리집"""",""""POINT(127.073231 37.650907)""""),(""""회사"""",""""POINT(126.935033 37.471578)"""")}",0,2024-10-13 17:05:24,2024-10-03 17:47:18,23,20대,2인 가구,11
6064ebc9-0c1e-4e73-9cec-b2642b5a740e,나서영,seungmingweon_1184,jihyeonbag@example.com,062-331-6806,1996-07-08,male,https://picsum.photos/id/1684/200/200,"{뷰티헬스케어,식품간식류,생활용품}",{POINT(127.104126 37.695658)},"{(""""우리집"""",""""POINT(126.959084 37.650697)""""),(""""우리집"""",""""POINT(126.778948 37.547785)"""")}",0,2025-03-07 07:41:12,2025-09-27 21:32:44,29,20대,1인 가구,10
7da6ec82-ed50-4d23-b4f7-5a9530b01a65,김지원,gimjongsu_1185,junseogim@example.net,053-298-4241,1990-01-30,female,https://picsum.photos/id/1685/200/200,{뷰티헬스케어},{POINT(126.836842 37.522505)},"{(""""우리집"""",""""POINT(127.133362 37.495367)"""")}",1,2025-07-11 23:19:04,2025-08-18 07:38:42,35,30대,3인 이상 가구,22
1aeaa8aa-e31b-4d8f-9e68-d883124080bc,안수진,gimmyeongja_1186,jangjiyeon@example.com,054-826-7625,1972-04-23,male,https://picsum.photos/id/1686/200/200,"{생활용품,뷰티헬스케어}",{POINT(126.933190 37.610097)},"{(""""회사"""",""""POINT(126.835186 37.442453)"""")}",0,2025-05-11 07:38:49,2025-09-26 21:32:06,53,40대 이상,2인 가구,23
b22fa140-44e6-46cb-9618-018d66ef15e1,이민지,gimjunho_1187,sugja64@example.com,070-1497-4597,1969-12-01,male,https://picsum.photos/id/1687/200/200,"{생활용품,식품간식류,패션잡화}",{POINT(127.051594 37.682440)},"{(""""우리집"""",""""POINT(127.176936 37.566998)"""")}",0,2025-06-10 00:48:40,2025-05-17 22:18:55,55,40대 이상,1인 가구,15
d4e76bf8-ee34-41dd-a1a8-833c7154ba39,유현우,isin_1188,jeongja91@example.com,016-860-9955,1983-12-19,male,https://picsum.photos/id/1688/200/200,"{패션잡화,뷰티헬스케어}","{POINT(126.964996 37.454207),POINT(127.082589 37.469199)}","{(""""우리집"""",""""POINT(126.999033 37.538771)""""),(""""회사"""",""""POINT(126.987722 37.636990)"""")}",0,2024-10-07 18:57:52,2025-09-03 21:29:13,41,40대 이상,1인 가구,19
b5130af9-abfc-4dad-811e-1616d4a82a6d,송서영,bhwang_1189,yeongsu23@example.net,051-612-1289,1988-12-12,female,https://picsum.photos/id/1689/200/200,"{식품간식류,생활용품}",{POINT(127.107634 37.459256)},"{(""""우리집"""",""""POINT(126.984403 37.469672)""""),(""""회사"""",""""POINT(126.955197 37.435744)"""")}",0,2025-07-02 15:16:24,2025-09-30 05:17:19,36,30대,1인 가구,8
5f34950a-a322-4a93-b150-6ea0c9afd743,백순옥,seoyeon53_1190,gyeongsu12@example.net,062-622-3984,1974-10-30,male,https://picsum.photos/id/1690/200/200,"{뷰티헬스케어,생활용품,식품간식류}",{POINT(126.917967 37.553439)},"{(""""우리집"""",""""POINT(126.923444 37.639593)""""),(""""우리집"""",""""POINT(127.044855 37.540111)"""")}",0,2025-10-01 23:06:19,2025-04-13 13:31:36,50,40대 이상,1인 가구,1
ddb2ba51-c432-4020-bcc5-4ef72faccfb6,손재현,junho78_1191,ggim@example.net,064-722-3788,1990-03-06,female,https://picsum.photos/id/1691/200/200,"{패션잡화,뷰티헬스케어,생활용품}",{POINT(126.982519 37.607460)},"{(""""우리집"""",""""POINT(126.869276 37.632305)""""),(""""우리집"""",""""POINT(126.829179 37.570398)"""")}",0,2025-06-11 07:02:06,2025-04-07 21:10:34,35,30대,3인 이상 가구,1
21e7d119-e293-447c-8218-72e5ef06cdce,정준혁,idonghyeon_1192,minsiu@example.net,051-956-4799,1973-09-07,male,https://picsum.photos/id/1692/200/200,"{뷰티헬스케어,식품간식류,생활용품}",{POINT(127.073397 37.539682)},"{(""""우리집"""",""""POINT(127.162009 37.672258)""""),(""""우리집"""",""""POINT(127.136012 37.695031)"""")}",0,2025-04-28 14:54:43,2025-09-05 02:03:18,52,40대 이상,1인 가구,18
45192353-69d9-436d-8500-7ad10aa4069f,권성진,nim_1193,seoyeon63@example.net,010-3097-2361,1988-03-12,male,https://picsum.photos/id/1693/200/200,"{뷰티헬스케어,패션잡화,식품간식류}","{POINT(126.762762 37.539870),POINT(126.736720 37.653888)}","{(""""회사"""",""""POINT(126.772074 37.608448)"""")}",0,2024-10-21 23:04:08,2025-08-24 06:25:46,37,30대,1인 가구,16
77d72017-12e2-430b-89bc-5fd829f2057f,김미경,ggim_1194,ui@example.net,062-864-5786,1973-10-16,male,https://picsum.photos/id/1694/200/200,"{패션잡화,생활용품}","{POINT(127.079748 37.657693),POINT(126.797028 37.537641)}","{(""""우리집"""",""""POINT(127.038552 37.611443)""""),(""""우리집"""",""""POINT(127.093255 37.636953)"""")}",0,2025-02-04 12:13:38,2025-02-06 13:40:10,51,40대 이상,1인 가구,19
0ea2dc2e-02fb-42dc-a4b3-609935906820,이혜진,yeongceoli_1195,gimjunyeong@example.com,053-868-2405,1994-02-22,male,https://picsum.photos/id/1695/200/200,{생활용품},{POINT(126.961254 37.610283)},"{(""""회사"""",""""POINT(126.748253 37.599031)""""),(""""우리집"""",""""POINT(126.803910 37.654783)"""")}",0,2024-10-29 23:02:09,2025-03-12 08:03:17,31,30대,3인 이상 가구,20
51d65969-40ba-4962-b457-0809538b6ed6,이민재,jia41_1196,anam@example.org,043-386-8608,1995-10-15,male,https://picsum.photos/id/1696/200/200,"{식품간식류,패션잡화,뷰티헬스케어}",{POINT(126.759800 37.442937)},"{(""""회사"""",""""POINT(126.754818 37.446903)""""),(""""회사"""",""""POINT(126.763776 37.566053)"""")}",1,2025-07-30 11:01:56,2024-12-31 21:49:30,29,20대,2인 가구,17
660fba06-03e3-43ab-9e83-7e3e200b4848,문지민,pgim_1197,ngim@example.com,051-238-6020,1991-05-30,male,https://picsum.photos/id/1697/200/200,{패션잡화},{POINT(127.078144 37.552347)},"{(""""회사"""",""""POINT(127.013438 37.451628)"""")}",0,2025-08-07 22:03:22,2025-06-28 16:10:53,34,30대,1인 가구,21
f024d1d1-5f5b-4710-98fc-cdd72bb2900b,박지민,doyunjo_1198,ogja34@example.net,011-096-1979,1992-05-25,female,https://picsum.photos/id/1698/200/200,{패션잡화},{POINT(126.851555 37.602126)},"{(""""회사"""",""""POINT(127.012140 37.603360)"""")}",0,2025-04-08 13:08:01,2025-09-04 08:57:44,33,30대,2인 가구,16
7e1e209e-53af-4235-84fd-1a1beee82037,이현준,sangho56_1199,miyeong45@example.org,062-356-7480,2002-11-21,female,https://picsum.photos/id/1699/200/200,{뷰티헬스케어},"{POINT(126.998340 37.611276),POINT(126.979959 37.523029)}","{(""""회사"""",""""POINT(126.905832 37.591686)""""),(""""우리집"""",""""POINT(126.932061 37.622865)"""")}",0,2025-05-12 19:38:44,2025-02-04 06:34:57,22,20대,3인 이상 가구,3
9bd6971c-6c95-4e33-8f12-d96c6c69645d,곽은경,sonseoyun_1200,gimhyeonju@example.org,042-944-2031,2003-08-29,male,https://picsum.photos/id/1700/200/200,{패션잡화},{POINT(126.965792 37.537265)},"{(""""회사"""",""""POINT(127.145391 37.679164)""""),(""""우리집"""",""""POINT(127.149618 37.582664)"""")}",0,2025-02-16 15:58:10,2025-09-21 04:55:47,22,20대,1인 가구,18
db2103f8-1287-4709-ab99-baddb282e9c6,이준혁,bagjeonghyi_1201,dohyeongim@example.net,062-774-8675,1979-04-10,female,https://picsum.photos/id/1701/200/200,"{패션잡화,뷰티헬스케어}",{POINT(127.142119 37.484707)},"{(""""우리집"""",""""POINT(126.819298 37.691980)""""),(""""회사"""",""""POINT(127.151759 37.492671)"""")}",0,2025-05-27 01:01:14,2025-02-21 03:23:39,46,40대 이상,1인 가구,13
b4e9ef59-0f2b-4d71-874a-0cf3ee982a5b,김하윤,hyejin82_1202,geonubag@example.net,041-958-6841,1977-06-27,female,https://picsum.photos/id/1702/200/200,{식품간식류},{POINT(126.765368 37.613069)},"{(""""회사"""",""""POINT(126.765618 37.577065)"""")}",1,2025-05-11 20:28:49,2025-03-14 11:53:29,48,40대 이상,2인 가구,6
197f69c9-ca78-49c6-a933-d85e27e7fef2,황민준,pgim_1203,yeji69@example.com,042-767-4831,1980-08-01,female,https://picsum.photos/id/1703/200/200,{패션잡화},{POINT(126.975751 37.556286)},"{(""""회사"""",""""POINT(127.067652 37.460407)"""")}",0,2025-08-28 02:39:55,2025-03-23 11:49:56,45,40대 이상,1인 가구,12
dee7a5fa-fa51-4b7e-9662-0f2ef713ea39,이보람,areumyun_1204,ihyeonju@example.net,032-788-2426,1982-11-06,male,https://picsum.photos/id/1704/200/200,"{식품간식류,패션잡화,뷰티헬스케어}",{POINT(126.908015 37.468030)},"{(""""우리집"""",""""POINT(126.931370 37.481405)""""),(""""회사"""",""""POINT(126.996650 37.512917)"""")}",0,2025-08-18 00:32:03,2025-02-19 18:54:14,42,40대 이상,1인 가구,17
16fc2425-7ec6-45f1-83bc-b1ebc427e8a3,이유진,simcaeweon_1205,seongmino@example.org,017-717-9890,1992-11-17,male,https://picsum.photos/id/1705/200/200,{식품간식류},"{POINT(126.842557 37.485320),POINT(126.941679 37.457436)}","{(""""우리집"""",""""POINT(126.858142 37.546413)"""")}",0,2024-11-30 02:40:40,2025-09-10 13:07:55,32,30대,2인 가구,4
9f1e28f5-92f9-455a-92ff-d3efd6ae1b28,장영환,oeunjeong_1206,ri@example.net,010-7084-7795,1981-05-28,male,https://picsum.photos/id/1706/200/200,"{식품간식류,생활용품,패션잡화}",{POINT(127.017578 37.655169)},"{(""""회사"""",""""POINT(126.954846 37.630047)"""")}",0,2025-07-02 09:28:39,2025-01-11 01:10:39,44,40대 이상,3인 이상 가구,16
598072a3-606d-469c-a0f1-4f398286c84c,박예진,siu81_1207,hongogja@example.com,064-715-9157,1974-07-22,male,https://picsum.photos/id/1707/200/200,"{식품간식류,패션잡화}","{POINT(126.951088 37.628328),POINT(127.002922 37.627432)}","{(""""우리집"""",""""POINT(126.847494 37.599632)"""")}",0,2025-05-24 06:31:27,2024-10-24 19:52:55,51,40대 이상,2인 가구,8
d3e44c9d-7b85-4024-9715-04c1c60e5c53,민정훈,jgim_1208,migyeongcoe@example.com,061-380-2076,1990-05-03,female,https://picsum.photos/id/1708/200/200,"{패션잡화,식품간식류,생활용품}","{POINT(127.067622 37.491805),POINT(126.740313 37.689137)}","{(""""우리집"""",""""POINT(126.972712 37.666178)""""),(""""우리집"""",""""POINT(126.809747 37.658981)"""")}",0,2024-11-02 01:26:16,2024-11-29 21:23:45,35,30대,1인 가구,23
1d0dbf09-4d58-42f1-9a71-66c07f85e087,장보람,gangjeongung_1209,coeeunju@example.org,041-988-6182,1985-12-07,female,https://picsum.photos/id/1709/200/200,"{식품간식류,뷰티헬스케어}",{POINT(126.736958 37.662227)},"{(""""회사"""",""""POINT(127.177510 37.613801)""""),(""""회사"""",""""POINT(126.757490 37.559147)"""")}",0,2025-08-14 23:22:23,2025-08-12 05:35:20,39,30대,1인 가구,25
bea59879-199d-437d-82a9-7de07c4da520,박하은,mo_1210,yangdonghyeon@example.net,041-372-9826,1971-07-23,male,https://picsum.photos/id/1710/200/200,{식품간식류},{POINT(126.877551 37.599877)},"{(""""회사"""",""""POINT(126.767959 37.575968)"""")}",0,2025-05-05 03:29:28,2025-05-25 21:21:55,54,40대 이상,3인 이상 가구,6
e05b3c60-78c0-4803-a59c-047c16bbc0d2,백영일,mjang_1211,pheo@example.net,053-067-5789,1985-06-20,female,https://picsum.photos/id/1711/200/200,{패션잡화},"{POINT(127.039036 37.683006),POINT(126.797653 37.539332)}","{(""""회사"""",""""POINT(127.026800 37.613262)"""")}",0,2025-03-11 23:07:50,2025-09-02 03:19:39,40,40대 이상,2인 가구,3
9b11382a-56b0-42f7-9555-0d12748bff41,문혜진,jeongunghan_1212,songjinho@example.net,033-231-5550,2005-01-14,female,https://picsum.photos/id/1712/200/200,"{뷰티헬스케어,식품간식류,생활용품}","{POINT(127.010547 37.493509),POINT(127.082507 37.576302)}","{(""""우리집"""",""""POINT(126.792435 37.695060)"""")}",0,2025-06-23 21:09:20,2025-08-26 02:40:28,20,20대,2인 가구,1
42e79cce-b23f-40c5-8cd6-c44d5c845220,백성호,bagsubin_1213,misugo@example.com,051-045-8831,1991-05-31,male,https://picsum.photos/id/1713/200/200,"{생활용품,패션잡화}",{POINT(126.974027 37.608825)},"{(""""우리집"""",""""POINT(126.747005 37.670888)"""")}",0,2024-10-31 22:11:14,2025-01-31 04:40:16,34,30대,1인 가구,24
a5f7a581-1ebe-4e4e-8b38-e2d13985af8e,박광수,gweoncunja_1214,jeonghyi36@example.net,062-156-8910,1974-02-06,female,https://picsum.photos/id/1714/200/200,"{생활용품,패션잡화,뷰티헬스케어}","{POINT(127.011730 37.523630),POINT(127.163093 37.567034)}","{(""""회사"""",""""POINT(126.864162 37.605060)""""),(""""회사"""",""""POINT(127.004378 37.658457)"""")}",0,2025-05-16 14:27:06,2025-06-07 09:15:20,51,40대 이상,3인 이상 가구,25
bf70b2b6-1901-4be4-84d9-f4f3ec16bcd7,박예원,yangseongsu_1215,eunju45@example.com,064-744-6794,1999-07-21,female,https://picsum.photos/id/1715/200/200,{뷰티헬스케어},"{POINT(126.818195 37.535434),POINT(127.025527 37.637659)}","{(""""회사"""",""""POINT(127.145642 37.454750)"""")}",0,2024-10-11 21:08:44,2025-09-22 14:46:52,26,20대,1인 가구,1
df7d9c3b-5785-41e7-9043-5981e076dfdc,이지혜,eunji16_1216,cunjagang@example.com,043-783-1597,1985-07-13,male,https://picsum.photos/id/1716/200/200,"{뷰티헬스케어,패션잡화}","{POINT(126.797463 37.533808),POINT(127.141893 37.598383)}","{(""""회사"""",""""POINT(126.765096 37.532721)""""),(""""우리집"""",""""POINT(127.028661 37.624240)"""")}",0,2025-02-21 10:24:06,2025-03-27 04:52:36,40,40대 이상,1인 가구,17
e7414da0-065a-4830-b902-1b12de6cb3d9,한민서,ggim_1217,xca@example.net,043-029-1585,1980-08-25,female,https://picsum.photos/id/1717/200/200,"{패션잡화,뷰티헬스케어,생활용품}","{POINT(127.037052 37.603758),POINT(126.895906 37.643949)}","{(""""우리집"""",""""POINT(126.788269 37.656002)""""),(""""우리집"""",""""POINT(127.067394 37.563355)"""")}",0,2025-09-25 06:02:33,2025-07-03 03:41:19,45,40대 이상,2인 가구,23
7d0f4553-5731-4597-90a8-9453c6516b16,지서윤,jaehoi_1218,minjae54@example.net,044-966-0734,1990-06-17,female,https://picsum.photos/id/1718/200/200,"{뷰티헬스케어,패션잡화,생활용품}",{POINT(126.805564 37.611713)},"{(""""우리집"""",""""POINT(127.120504 37.609164)""""),(""""회사"""",""""POINT(127.008793 37.532854)"""")}",0,2025-01-23 12:48:29,2025-08-06 21:46:51,35,30대,1인 가구,18
6ffdf6ad-8d79-4c5a-96b5-1dd102301f26,오영숙,isugja_1219,minseo17@example.com,070-9161-7050,1995-11-26,male,https://picsum.photos/id/1719/200/200,{뷰티헬스케어},"{POINT(126.818248 37.590271),POINT(127.096852 37.525315)}","{(""""회사"""",""""POINT(126.850745 37.660170)"""")}",0,2024-12-04 00:25:16,2025-09-15 20:25:07,29,20대,1인 가구,10
863fb645-baf0-47a0-b78b-7fe42eeb69e6,장승민,yunhayun_1220,gimyunseo@example.com,018-760-9483,1981-01-07,female,https://picsum.photos/id/1720/200/200,"{패션잡화,식품간식류,생활용품}",{POINT(127.135683 37.577469)},"{(""""우리집"""",""""POINT(126.789894 37.601166)"""")}",0,2025-06-28 19:03:19,2025-04-09 08:21:26,44,40대 이상,2인 가구,19
9f324f27-11b0-4e74-b9bf-6991b5f7ceea,서민수,mijeongi_1221,hyeonjeonghwang@example.org,041-650-9962,2000-05-10,female,https://picsum.photos/id/1721/200/200,"{패션잡화,생활용품,식품간식류}","{POINT(127.155261 37.478033),POINT(127.165883 37.535051)}","{(""""회사"""",""""POINT(126.847328 37.539323)"""")}",0,2024-11-16 13:06:46,2025-05-06 21:54:34,25,20대,2인 가구,6
e9dfb97c-c666-4d61-ab9b-9b57f2b43ab8,박민석,ajin_1222,agwag@example.org,053-634-2022,1982-08-02,female,https://picsum.photos/id/1722/200/200,"{생활용품,패션잡화,식품간식류}","{POINT(127.158233 37.528767),POINT(126.848282 37.562201)}","{(""""우리집"""",""""POINT(126.830022 37.664450)""""),(""""회사"""",""""POINT(127.117203 37.457600)"""")}",0,2024-11-23 04:09:54,2025-06-23 09:04:27,43,40대 이상,1인 가구,13
1c675826-2730-4cde-b964-3f8f77b8b626,최광수,yejiu_1223,jiubag@example.net,070-0177-9152,1984-09-25,male,https://picsum.photos/id/1723/200/200,{패션잡화},{POINT(127.132240 37.666993)},"{(""""우리집"""",""""POINT(127.070195 37.594669)""""),(""""회사"""",""""POINT(126.830893 37.652713)"""")}",0,2025-06-06 03:22:45,2025-01-28 12:02:22,41,40대 이상,3인 이상 가구,19
c1134bf1-095d-4261-8609-2896f5c6c9f8,김수진,yeonggilhwang_1224,minsu46@example.com,061-426-0186,1988-07-15,male,https://picsum.photos/id/1724/200/200,{생활용품},{POINT(127.047109 37.570817)},"{(""""우리집"""",""""POINT(126.999550 37.676748)"""")}",0,2025-01-05 22:32:37,2025-04-10 10:06:32,37,30대,2인 가구,19
23bda084-3525-4a41-a8fc-fe74d9e4462e,김영환,yejin69_1225,jongsu22@example.com,018-764-1490,1978-06-24,male,https://picsum.photos/id/1725/200/200,"{식품간식류,뷰티헬스케어}","{POINT(126.862142 37.453816),POINT(127.102420 37.459031)}","{(""""회사"""",""""POINT(126.768705 37.644232)"""")}",0,2024-10-12 11:55:44,2024-12-25 06:54:50,47,40대 이상,2인 가구,7
c9a91f74-aa1a-43e3-be39-2fac8a68bcf5,김주원,minsu34_1226,jihye48@example.com,063-228-8390,1991-10-04,female,https://picsum.photos/id/1726/200/200,{뷰티헬스케어},"{POINT(127.157780 37.626517),POINT(127.089462 37.456292)}","{(""""우리집"""",""""POINT(126.894750 37.626812)"""")}",0,2025-01-27 01:11:21,2025-04-02 08:17:32,34,30대,2인 가구,15
7b7f8b1b-6f34-4983-8899-f84457e70e9a,김현숙,junseo15_1227,mi@example.org,054-114-9788,1986-03-02,female,https://picsum.photos/id/1727/200/200,{패션잡화},{POINT(126.889237 37.439502)},"{(""""우리집"""",""""POINT(127.009347 37.434335)""""),(""""우리집"""",""""POINT(127.019490 37.618224)"""")}",0,2025-04-01 11:10:42,2025-05-19 06:26:54,39,30대,2인 가구,15
e12ae193-54fb-47cb-95e6-c12cd6ea9621,김정수,gyeongsu54_1228,jinhoyun@example.com,033-830-8580,1991-04-24,male,https://picsum.photos/id/1728/200/200,"{생활용품,식품간식류}","{POINT(127.110116 37.465039),POINT(127.115404 37.572231)}","{(""""우리집"""",""""POINT(126.965674 37.617941)""""),(""""우리집"""",""""POINT(127.105710 37.593369)"""")}",0,2024-10-25 11:41:37,2024-11-10 01:44:21,34,30대,1인 가구,12
861b892c-37b4-4338-90f3-bb90b4007a77,김서영,icunja_1229,yeongsig78@example.com,042-107-8187,2002-06-11,male,https://picsum.photos/id/1729/200/200,"{뷰티헬스케어,식품간식류,패션잡화}","{POINT(126.805415 37.510636),POINT(126.882051 37.563032)}","{(""""우리집"""",""""POINT(127.150828 37.670350)""""),(""""회사"""",""""POINT(127.159996 37.542342)"""")}",0,2024-11-09 01:37:20,2024-10-19 21:07:44,23,20대,1인 가구,11
6ed55fe6-1527-488c-9c38-3fc26829a3ee,이수진,yunseo06_1230,gimjihun@example.net,018-331-5423,1997-05-04,male,https://picsum.photos/id/1730/200/200,"{패션잡화,생활용품,뷰티헬스케어}","{POINT(127.139719 37.688661),POINT(127.095588 37.691261)}","{(""""회사"""",""""POINT(126.919884 37.627880)""""),(""""회사"""",""""POINT(126.872797 37.645083)"""")}",0,2024-10-07 00:36:55,2025-03-08 06:23:07,28,20대,1인 가구,14
0f9e6e1e-790b-4060-8d57-b12973f61c0e,김병철,pyang_1231,jihyeon05@example.org,042-411-4206,1972-01-06,male,https://picsum.photos/id/1731/200/200,"{식품간식류,패션잡화}",{POINT(126.836390 37.449642)},"{(""""우리집"""",""""POINT(127.112956 37.466754)""""),(""""우리집"""",""""POINT(127.090730 37.441576)"""")}",0,2025-03-10 01:23:03,2025-04-06 20:12:13,53,40대 이상,3인 이상 가구,21
fe26034b-7129-408c-84de-f2877296be19,김성수,gwangsuna_1232,pi@example.org,070-8222-2400,1972-03-31,female,https://picsum.photos/id/1732/200/200,{패션잡화},"{POINT(126.964804 37.559743),POINT(126.921557 37.601023)}","{(""""회사"""",""""POINT(126.761159 37.664491)"""")}",0,2025-02-03 08:39:38,2024-12-31 09:57:01,53,40대 이상,1인 가구,24
85eacb1f-934c-4fe0-92e5-3acfc3027577,김성호,areumgim_1233,gosangho@example.org,051-843-3913,1978-08-19,female,https://picsum.photos/id/1733/200/200,"{뷰티헬스케어,식품간식류,패션잡화}",{POINT(127.112654 37.564888)},"{(""""우리집"""",""""POINT(126.857963 37.506656)"""")}",0,2024-12-29 18:02:12,2025-06-08 12:01:37,47,40대 이상,2인 가구,8
485d77d1-c621-45af-8979-26449c1097d5,박진호,anseonghyeon_1234,jeongung64@example.com,041-342-8644,1981-08-12,male,https://picsum.photos/id/1734/200/200,{식품간식류},"{POINT(127.173155 37.658410),POINT(127.143658 37.619995)}","{(""""회사"""",""""POINT(127.084972 37.672695)""""),(""""회사"""",""""POINT(126.797367 37.603649)"""")}",0,2025-05-26 22:41:07,2025-03-23 04:59:22,44,40대 이상,2인 가구,10
bfc9ae5e-97f6-4de7-9127-2380c092105d,김은경,ri_1235,ogjaseo@example.net,054-367-7349,1998-11-21,male,https://picsum.photos/id/1735/200/200,{생활용품},{POINT(126.758312 37.481414)},"{(""""우리집"""",""""POINT(127.092423 37.571973)"""")}",0,2025-05-03 22:17:29,2025-06-06 15:36:12,26,20대,1인 가구,7
cf6a60f0-d6ce-4365-9b4f-43fc7cf202e1,박상현,fjeon_1236,yeongja66@example.com,053-914-7625,1994-04-14,female,https://picsum.photos/id/1736/200/200,{뷰티헬스케어},{POINT(126.963816 37.669080)},"{(""""우리집"""",""""POINT(127.010831 37.599266)"""")}",0,2025-08-04 02:54:20,2025-01-05 22:07:39,31,30대,1인 가구,14
9ca34a30-590a-4e7e-861f-8fd4487772b6,허승현,ieunseo_1237,yeongsu69@example.net,054-247-4665,2004-07-08,male,https://picsum.photos/id/1737/200/200,"{뷰티헬스케어,패션잡화}",{POINT(126.809624 37.609592)},"{(""""회사"""",""""POINT(127.052895 37.473241)""""),(""""회사"""",""""POINT(126.969631 37.523152)"""")}",0,2025-06-18 06:43:51,2024-12-31 21:18:12,21,20대,1인 가구,6
53d7dc7c-e441-4611-a3e7-99bf58d9e380,최정수,ogim_1238,ogja24@example.org,019-679-2415,1992-10-03,female,https://picsum.photos/id/1738/200/200,{뷰티헬스케어},{POINT(127.153962 37.662939)},"{(""""회사"""",""""POINT(126.847153 37.555351)""""),(""""회사"""",""""POINT(126.849534 37.581751)"""")}",0,2025-04-04 16:12:28,2024-11-03 00:57:02,33,30대,2인 가구,11
29e2d936-3bdc-4f74-a287-17733c8158f7,문정자,vha_1239,jeongsiggim@example.net,052-685-8639,1980-05-30,female,https://picsum.photos/id/1739/200/200,"{뷰티헬스케어,식품간식류,생활용품}",{POINT(126.977218 37.535974)},"{(""""우리집"""",""""POINT(127.078983 37.567951)"""")}",0,2024-10-12 10:08:35,2025-03-11 15:36:34,45,40대 이상,1인 가구,6
51b63a02-656b-4312-bb4e-9d0d6d207682,박성민,pcoe_1240,ijeonghun@example.org,018-811-6837,1976-08-23,male,https://picsum.photos/id/1740/200/200,"{식품간식류,패션잡화,생활용품}",{POINT(126.807645 37.517972)},"{(""""우리집"""",""""POINT(126.808997 37.604263)""""),(""""회사"""",""""POINT(126.819245 37.615620)"""")}",0,2024-11-05 14:21:28,2024-10-13 14:58:10,49,40대 이상,1인 가구,19
